first_name,last_name,gender,emails,country,location_latitude,location_longitude,make,model,price,start,end
Erika,Bautista,F,tford@example.net,Saint Helena,-60.3744235,116.343931,Mercedes-Benz,GLB,39000,2018-03-21 11:45:25,
Pamela,Humphrey,M,kimjones@example.com,Romania,-24.6267565,-148.877899,Ferrari,Roma,222000,2017-01-31 11:59:09,
Emily,Castaneda,M,lindsayward@example.org,Slovenia,-7.7689015,-141.205995,Tesla,Cybertruck,40000,2014-12-11 14:47:23,
Jessica,Martin,M,fergusonjames@example.org,Greece,70.3493055,-130.769432,BMW,X3,43000,2023-06-21 04:03:15,
Lauren,Jenkins,M,vestrada@example.com,Kazakhstan,-14.372430,96.256699,Audi,A6,56000,2010-01-03 18:51:40,
Heather,Davenport,M,stacysoto@example.net,Tokelau,-64.562430,81.653511,Ford,Escape,26000,2019-03-28 06:20:48,2021-10-01 06:35:53
Valerie,Mercer,F,donnamiller@example.net,Bahamas,15.4083145,-96.926255,Audi,Q7,57000,2012-09-21 09:30:55,
Valerie,Mclaughlin,F,isaacjones@example.com,Monaco,-38.132265,99.627561,Mercedes-Benz,GLA,37000,2012-03-22 08:42:29,
Jenna,Kelly,F,athompson@example.net,Venezuela,-16.3330055,-54.653589,Ford,Explorer,33000,2014-06-12 02:07:59,
Patricia,Garza,F,logankaren@example.com,France,44.5226625,-36.329975,Volkswagen,Taos,24000,2020-10-01 16:59:45,
Sara,Thomas,M,xwilliams@example.com,Brazil,-66.4548805,-152.398635,Tesla,Model 3 Performance,55000,2017-07-07 19:54:56,
Mandy,Jones,M,tommyjensen@example.org,Vanuatu,-75.746953,42.862312,BMW,i4,52000,2008-01-25 21:51:28,
Carolyn,Herman,F,shelly02@example.net,United Kingdom,85.2136755,168.272464,Ford,Escape,26000,2024-04-30 00:21:58,
Cheryl,Burton,F,susanmartinez@example.com,Niue,-85.3700695,37.529577,Porsche,911,101000,2011-03-25 14:47:56,
Lisa,Ward,M,marcoschmidt@example.com,Norfolk Island,-74.2287625,-6.168614,Ford,Transit,38000,2016-12-27 03:13:30,
Tracie,Cannon,M,christophersmith@example.org,Libyan Arab Jamahiriya,-62.170063,-78.863088,Ferrari,SF90 Stradale,507000,2015-06-19 10:34:59,
Jean,Rose,M,bakersamuel@example.com,Cuba,-78.269497,116.494917,Ferrari,296 GTB,322000,2017-11-07 07:03:39,
April,Daniel,M,robert55@example.net,Iran,-73.4529005,145.622031,Porsche,Taycan,83000,2008-05-10 16:55:05,
Susan,Adams,M,alexandergriffin@example.org,New Zealand,62.157711,40.876407,Ferrari,F8 Tributo,276000,2008-07-10 10:28:50,
Melissa,Arnold,M,morenojennifer@example.net,Panama,83.216682,67.460470,Toyota,Tacoma,27000,2018-09-04 07:32:51,
Ana,Phelps,M,kirbyjeremiah@example.net,Antigua and Barbuda,46.960737,165.603484,Mercedes-Benz,S-Class,112000,2024-07-21 13:55:11,
Vickie,Sutton,F,tanyapadilla@example.net,Botswana,40.7708535,20.196765,BMW,5 Series,54000,2018-04-21 05:43:30,
Felicia,Bowen,F,michellemiller@example.org,Chad,-9.1743475,-130.301043,Audi,R8,143000,2012-02-14 05:19:34,
Angela,Clark,M,coletiffany@example.com,Guyana,-23.657607,-104.318104,Honda,Pilot,39000,2022-03-18 13:47:23,
Carolyn,Saunders,F,hjones@example.net,China,-73.834842,110.131666,Tesla,Cybertruck,40000,2012-06-06 01:11:02,
Megan,Ramirez,M,hawkinsbrenda@example.com,United Kingdom,21.736765,-76.912979,Audi,A4,40000,2011-07-07 19:17:34,
Leslie,Rodriguez,F,michele89@example.net,Netherlands,87.792160,-41.241960,Honda,Ridgeline,38000,2010-12-10 01:35:46,
Carmen,Lane,M,tony58@example.net,New Zealand,24.836795,-120.302756,Tesla,Model S,89000,2012-11-04 13:42:47,
Amber,Berg,F,collinstonya@example.net,Hungary,9.9306775,-3.743587,Ferrari,812 Superfast,340000,2010-07-11 04:34:11,
Laura,Bush,F,ogordon@example.net,Tunisia,-22.0650565,42.536159,Toyota,Corolla,20000,2017-03-23 23:31:04,
Gabrielle,Collins,F,rodriguezjennifer@example.com,British Virgin Islands,37.616934,7.326116,Honda,Fit,19000,2011-05-30 12:51:39,
Desiree,Mcknight,M,kburch@example.net,Saint Pierre and Miquelon,53.162444,60.749373,Audi,RS6,109000,2012-08-24 18:22:10,
Monica,Wagner,M,jimenezanna@example.com,Bolivia,-63.496791,115.786576,Tesla,Roadster,200000,2013-04-17 07:54:42,
Dana,Sanchez,F,bradley00@example.com,Poland,-0.981664,-16.383132,Honda,HR-V,24000,2017-12-18 15:35:38,
Kristen,Crane,F,mariathomas@example.net,Tokelau,-71.007586,159.419671,Toyota,RAV4,27000,2020-11-19 10:36:27,
Taylor,Maxwell,F,mariahodges@example.com,Jordan,-19.2844755,-67.226335,Tesla,Cybertruck,40000,2012-04-07 22:16:08,
Candace,Sullivan,M,gregorywilcox@example.org,Nicaragua,76.474425,147.784962,Honda,Ridgeline,38000,2022-02-28 01:45:48,
Patricia,Elliott,F,ericabuckley@example.net,Montserrat,76.955202,-28.670481,Ford,Ranger,25000,2019-08-18 06:57:25,
Cynthia,Cochran,F,pennycampbell@example.org,Bulgaria,-83.100687,54.250150,Audi,Q5,44000,2015-08-05 19:28:27,
Amy,Jefferson,M,bhensley@example.org,Vietnam,-47.896817,112.528080,Porsche,Cayenne,69000,2021-06-16 15:59:53,
Heather,Thompson,M,robbinsnathan@example.org,Maldives,-8.0868965,-96.474540,Mercedes-Benz,S-Class,112000,2022-08-26 13:34:53,
Tanya,Bowen,F,zbrewer@example.com,Norfolk Island,21.943581,149.200899,Tesla,Model 3,43000,2021-10-03 19:19:00,
Rose,Smith,F,smithkiara@example.com,Costa Rica,30.9305065,-156.273204,Porsche,911,101000,2022-07-19 08:08:54,
Michele,Walker,F,james23@example.net,Switzerland,-36.7067965,19.382456,Porsche,Panamera,88000,2024-07-24 20:09:29,
Kim,Chandler,F,edwardsamy@example.net,Kyrgyz Republic,87.4715475,87.941891,Audi,TT,51000,2010-11-09 18:55:42,
Allison,Mendoza,F,gibsonashley@example.com,Guatemala,20.446045,-103.134846,Volkswagen,Tiguan,26000,2017-04-11 20:30:50,
Michele,Rodriguez,M,margaret21@example.com,Angola,45.2953475,58.370853,BMW,5 Series,54000,2014-01-27 01:03:04,2022-06-03 19:50:10
April,Campos,F,kennethcampbell@example.org,Lebanon,37.5013905,-146.984070,Toyota,Tundra,36000,2015-02-22 13:56:59,
Laura,Solis,M,ccarlson@example.org,Brazil,14.301825,108.741653,Porsche,Panamera,88000,2022-07-23 02:53:24,2023-01-28 07:55:24
Kelly,Aguilar,M,stacy03@example.net,Tunisia,80.8634295,26.710130,Mercedes-Benz,GLB,39000,2021-01-30 19:38:28,
Diana,Cox,M,lewisrachel@example.com,Croatia,31.4879845,89.703983,Tesla,Model X,99000,2011-07-22 08:10:13,
Patricia,Koch,M,dawn16@example.org,Yemen,-77.085455,85.665494,Tesla,Model S Plaid,125000,2017-09-15 05:46:52,
Taylor,Burns,F,gravesjohn@example.org,Botswana,52.944880,69.427002,Tesla,Model Y Performance,61000,2022-12-14 11:31:36,
Andrea,Zuniga,M,kpotter@example.net,Libyan Arab Jamahiriya,10.504980,-41.958478,Honda,Pilot,39000,2014-07-09 11:20:06,2018-01-02 04:34:00
Stacy,Hines,M,rebecca72@example.net,Gabon,50.281437,-164.385382,Volkswagen,GTI,30000,2012-10-31 00:13:28,
Cassandra,Garcia,M,sjones@example.net,Bolivia,-21.8641555,175.524289,BMW,X7,74000,2021-10-15 15:42:34,2022-04-01 15:25:52
Connie,Farmer,F,daniel15@example.net,Mayotte,-72.2089035,59.728921,Toyota,Prius,25000,2023-05-19 08:54:21,
Lauren,Miller,F,mcdonaldthomas@example.com,Lao People's Democratic Republic,36.9464055,23.438313,Toyota,Avalon,36000,2021-09-26 22:26:57,
Janet,Bennett,M,joneslisa@example.com,Jersey,-82.000631,-134.108313,Mercedes-Benz,S-Class,112000,2008-05-30 01:36:18,
Monique,Jennings,M,bernard08@example.net,Afghanistan,31.0876755,104.519939,Ford,Expedition,51000,2010-01-03 16:06:09,
Casey,Turner,F,ronaldvasquez@example.com,Oman,15.096808,177.268977,Toyota,Avalon,36000,2017-09-07 13:26:53,
Lori,Hudson,M,jacksonrichard@example.org,Zambia,-21.6320295,-64.509285,Tesla,Model Y,54000,2020-09-17 08:16:08,
Kathleen,Taylor,F,moorejanice@example.com,Andorra,-6.466304,-159.740330,Ferrari,SF90 Spider,558000,2008-03-23 02:54:42,
Stacy,Payne,M,trevor26@example.com,Guinea,-10.902772,-6.181765,BMW,M3,70000,2017-04-11 07:06:16,
Dawn,Warren,F,melissaharvey@example.org,Netherlands,-48.0456215,-44.607927,Tesla,Roadster,200000,2013-01-15 20:15:05,
Barbara,Williams,M,abigailmccoy@example.net,United States of America,79.5504265,63.474034,Ford,Ranger,25000,2024-05-31 23:04:38,2024-10-09 19:44:37
Nancy,Hawkins,F,fernandezkatherine@example.org,Israel,23.2209135,142.143866,Ford,Bronco,30000,2020-12-12 02:20:15,
Pamela,Williams,M,valenciakari@example.org,Cameroon,8.901733,-47.436113,Porsche,911,101000,2020-04-27 17:47:59,
Sarah,Guerrero,M,yoderkylie@example.com,Thailand,86.1569385,-96.082792,Tesla,Model X Plaid,119000,2024-07-24 05:47:34,
Erin,Lewis,M,timothynelson@example.net,Maldives,45.6398815,124.833143,Toyota,Tundra,36000,2019-01-18 03:12:06,
Taylor,Knox,M,wwalker@example.org,Russian Federation,-72.341861,123.584582,Ford,Transit,38000,2010-04-28 18:22:32,
Danielle,Taylor,M,andrewatkins@example.net,Azerbaijan,-80.827219,121.190427,Volkswagen,Passat,27000,2009-04-12 04:11:13,
Samantha,Salazar,F,fswanson@example.com,Finland,-15.9606805,24.665515,Ferrari,Daytona SP3,2200000,2016-07-06 04:48:08,
Karen,Wilkinson,M,patricia66@example.org,Dominica,51.5134585,-97.502882,Tesla,Model 3 Performance,55000,2014-05-11 06:14:59,
Andrea,Ponce,F,jamie15@example.com,Burundi,-30.6351275,12.168650,BMW,iX,84000,2017-09-27 21:03:46,
Heather,Braun,F,garciawendy@example.org,Gabon,-26.7959915,160.340909,Volkswagen,Arteon,40000,2021-09-14 01:43:10,
Ana,Pugh,F,nlewis@example.net,Romania,-69.406314,66.425920,Audi,TT,51000,2013-04-18 01:10:54,
Julie,Fleming,M,erin80@example.net,Benin,-55.408743,-91.155865,Toyota,Avalon,36000,2015-06-09 11:23:37,
Alicia,Guerra,M,jamesmcclure@example.net,Pitcairn Islands,25.9498195,-13.783499,Ferrari,SF90 Stradale,507000,2016-07-22 17:38:31,
Margaret,Ponce,F,hrosario@example.net,Algeria,74.3375605,-74.200154,Toyota,Avalon,36000,2019-07-10 08:45:59,
Andrea,Moore,M,kimberlyhardy@example.org,Estonia,3.218295,30.494454,Tesla,Model 3,43000,2014-01-26 04:40:13,2023-01-22 12:29:25
Michelle,Williams,F,rgonzalez@example.org,Kyrgyz Republic,-48.274245,29.195268,BMW,X7,74000,2013-07-04 07:49:46,
Jamie,Edwards,F,tylerross@example.org,Lao People's Democratic Republic,4.426819,165.334485,Volkswagen,ID.4,41000,2008-01-06 05:58:25,
Sandra,Merritt,M,brian69@example.net,Mozambique,37.7040615,82.009467,Tesla,Model 3,43000,2010-02-08 21:25:25,
Michelle,Roberts,F,phall@example.com,Zambia,83.856704,-92.455519,Volkswagen,GTI,30000,2015-07-11 10:41:39,
Joanne,Adams,M,jessica03@example.net,Netherlands Antilles,38.855016,-172.657327,BMW,M5,103000,2020-03-19 07:05:47,2024-01-15 00:08:01
Eileen,Melendez,F,laura41@example.com,Aruba,62.9411985,116.618523,BMW,i4,52000,2013-12-16 03:30:42,
Vanessa,Johnson,M,heathercalhoun@example.org,Indonesia,-3.1323115,-19.486010,Porsche,718 Cayman,61000,2013-03-08 22:56:58,2022-05-12 00:30:02
Katelyn,Hunt,F,carrie66@example.com,Trinidad and Tobago,59.4801065,-58.868985,Tesla,Cybertruck,40000,2014-10-17 19:15:19,
Cynthia,Harper,M,baldwinpaul@example.org,Portugal,-39.0228695,9.013412,Toyota,RAV4,27000,2013-10-09 17:47:52,
Christina,Wolfe,F,dmorrow@example.net,Christmas Island,-5.2457835,-157.034406,Volkswagen,ID.4,41000,2021-04-27 22:26:39,
Maureen,Wagner,F,jamesrussell@example.net,Bahrain,64.0263125,-83.578253,Honda,CR-V,27000,2020-06-09 02:32:56,
Dawn,Benton,F,melindarobbins@example.org,Nauru,58.7786985,-64.174641,Ferrari,Roma,222000,2019-08-17 13:54:59,
Nicole,Murphy,M,gwendolynmckay@example.org,Afghanistan,65.718583,-1.199811,Ferrari,SF90 Stradale,507000,2017-09-20 15:35:14,
Robin,Pennington,F,lewischristopher@example.net,Liberia,34.547467,-140.224224,Audi,Q7,57000,2016-05-17 00:58:05,
Stephanie,Jackson,F,mcguireyolanda@example.com,Myanmar,60.4057355,133.741364,Tesla,Model S Plaid,125000,2009-12-03 18:00:15,
Christina,Flores,M,lisa43@example.net,Maldives,-60.0980165,-173.395988,Volkswagen,ID.4,41000,2019-01-07 11:17:16,
Diana,Clark,F,katherinedaniels@example.org,Tonga,43.7835705,-9.503103,Ford,Transit,38000,2023-08-13 02:05:58,
Jennifer,Munoz,M,watsonsteven@example.com,Saint Martin,-73.9707165,-169.171327,Volkswagen,Golf,24000,2014-06-04 01:33:42,
Evelyn,Holt,M,andreawilliams@example.org,Djibouti,-75.823600,-19.029771,BMW,X3,43000,2014-07-04 01:28:52,
Lisa,Garcia,M,hilljennifer@example.org,Dominica,54.6903515,145.406127,Ford,Ranger,25000,2011-06-21 01:52:01,
Brittney,Brown,F,abaldwin@example.com,Niue,26.622376,-19.887033,Tesla,Model 3 Performance,55000,2017-06-22 09:14:35,
Katherine,Griffith,M,ronald02@example.com,Guyana,-25.4212945,-143.586690,Ferrari,Daytona SP3,2200000,2008-01-25 01:58:45,
Brianna,Wolfe,M,lweaver@example.net,Georgia,52.4497735,-6.887877,BMW,5 Series,54000,2012-09-21 01:52:53,
Holly,Freeman,F,robertgarcia@example.org,Uzbekistan,-43.897459,-172.113781,Mercedes-Benz,GLC,43000,2018-10-24 01:32:37,
Madison,Smith,F,krice@example.org,Colombia,6.3911815,103.099984,Audi,A4,40000,2018-03-05 20:42:37,
Raven,Welch,M,isaackrause@example.org,Kyrgyz Republic,-60.8481495,-178.571423,Mercedes-Benz,GLC,43000,2020-04-15 03:24:35,
Karen,Holland,M,loconnor@example.com,Burundi,70.6302525,-52.944205,Tesla,Model 3 Performance,55000,2022-12-31 11:06:20,
Jean,Lopez,M,davidscott@example.net,Poland,31.837440,-98.416089,Honda,Pilot,39000,2020-07-25 06:46:49,2022-04-04 04:17:35
Dawn,Richmond,M,jameshenry@example.net,Congo,-78.591306,34.442900,BMW,X5,59000,2024-10-16 02:48:49,
Lori,Woods,M,mwalker@example.net,Belgium,-85.805958,-96.437412,Porsche,911,101000,2023-09-16 05:44:56,2024-09-08 18:14:30
Rebecca,Morrison,M,tyleradams@example.org,Madagascar,-71.237178,-127.386151,Tesla,Model 3 Performance,55000,2018-03-22 10:37:08,
Hannah,Gonzalez,F,qcollins@example.net,North Macedonia,-24.1478675,22.454571,Honda,Insight,26000,2022-03-13 23:36:05,
Jennifer,Williams,F,nathanmorris@example.com,Falkland Islands (Malvinas),31.351633,30.315047,BMW,i4,52000,2016-10-16 23:34:28,
Casey,Dominguez,M,jane59@example.com,Macao,26.725242,-161.521539,Volkswagen,ID.4,41000,2014-12-16 05:19:53,
Isabel,Martinez,F,rollinsjulie@example.com,Christmas Island,59.383516,133.514046,Ford,Mach-E,44000,2023-12-13 06:38:20,
Monica,Roberson,M,bcastro@example.com,Tunisia,9.6744795,-163.675996,Mercedes-Benz,C-Class,44000,2020-08-31 23:21:56,
Carol,White,F,laura77@example.net,Mauritius,-38.439057,-114.207700,Porsche,718 Cayman,61000,2020-02-12 00:23:01,
Erica,Anthony,M,pattersonrachael@example.com,Georgia,22.7889805,-32.007628,Toyota,Camry,25000,2024-10-19 16:20:51,
Angela,Gonzalez,M,littlekimberly@example.net,Albania,52.987327,127.580514,Volkswagen,Arteon,40000,2024-10-19 15:28:53,2024-10-27 01:21:10
Stephanie,Allen,M,nsantiago@example.org,Switzerland,-60.1421015,-164.684522,Mercedes-Benz,CLA,39000,2019-12-16 14:50:17,
Melissa,Evans,F,jacqueline25@example.com,Jamaica,-1.593534,-146.687505,Toyota,Avalon,36000,2010-11-24 06:53:20,
Katie,Miller,M,erikriley@example.org,Malta,-11.4757965,135.967474,Tesla,Model S Plaid,125000,2015-08-24 09:37:01,
Mary,Harrison,F,corey42@example.org,Malta,69.4867895,-90.635329,Mercedes-Benz,GLA,37000,2018-07-19 18:07:42,
Tina,Holder,M,sarah63@example.org,Isle of Man,-43.972524,121.767453,Honda,Accord,26000,2019-05-19 00:42:46,
Wanda,Daniels,M,saraosborne@example.com,Romania,-69.906614,160.276995,Ferrari,Roma,222000,2017-01-12 05:55:28,
Sabrina,Vazquez,M,wongkaren@example.org,Iraq,16.194832,160.233937,Ferrari,812 GTS,364000,2011-05-11 08:37:27,2017-06-21 17:31:22
Amy,Morrison,M,stevenberger@example.com,Dominican Republic,-47.308857,72.680987,BMW,X5,59000,2016-12-13 15:14:40,
Cynthia,Silva,M,alexandra67@example.net,Mongolia,-14.454802,-109.057204,Porsche,Panamera,88000,2008-01-22 20:49:36,
Mallory,Palmer,F,rachelanderson@example.net,Cape Verde,66.795726,-174.949912,Toyota,Tacoma,27000,2019-07-18 08:26:18,
Kelly,Gardner,M,jenniferreed@example.com,Mayotte,74.2701275,-79.907667,Porsche,718 Cayman,61000,2014-08-15 04:08:20,2024-06-23 02:30:23
Whitney,Nguyen,M,jasminecooke@example.org,Tunisia,61.853331,84.741275,Ferrari,296 GTB,322000,2015-03-31 06:15:31,
Mary,Rojas,M,jasonpalmer@example.org,Iraq,32.724402,-37.736382,Honda,Civic,22000,2024-07-04 07:30:32,2024-09-21 00:07:13
Sarah,White,M,millerjustin@example.org,British Indian Ocean Territory (Chagos Archipelago),79.1295115,-12.473799,Toyota,Prius,25000,2013-09-18 21:28:22,
Rita,Mcneil,F,lauren53@example.org,Equatorial Guinea,-39.0033075,-92.951113,Toyota,RAV4,27000,2022-08-26 14:12:32,
Gina,Roy,M,michael01@example.org,Tanzania,-43.4595035,31.429529,Ford,Mach-E,44000,2018-07-29 15:24:49,
Maria,Clark,M,fordnicholas@example.com,Poland,9.6044445,84.445397,Toyota,Camry,25000,2017-12-10 12:13:27,
Sara,Guzman,F,kara06@example.com,Western Sahara,10.3253055,35.293214,Honda,Accord,26000,2024-07-30 05:55:10,
Cathy,Little,F,jeffersonanthony@example.org,Swaziland,32.899939,-176.909941,Tesla,Model S,89000,2020-06-25 20:46:44,
Jennifer,Gardner,F,bcobb@example.net,Puerto Rico,-33.782356,-60.089192,Toyota,Sienna,35000,2019-11-25 13:33:33,
Melinda,Taylor,F,kristen45@example.org,Hungary,-12.167090,-170.663790,Honda,Pilot,39000,2023-04-11 09:55:12,
Lynn,Johnson,F,lsmith@example.net,Egypt,-84.9844185,37.294972,Porsche,Taycan,83000,2024-06-16 19:18:45,
Tamara,Bright,M,ehernandez@example.org,Comoros,21.913929,122.065606,Honda,Passport,38000,2020-09-26 17:11:33,2021-01-09 22:56:10
Tanya,Johnston,M,melissa51@example.net,Slovenia,-30.871397,-74.491059,Tesla,Model Y Performance,61000,2016-05-19 13:03:17,2024-10-13 00:20:37
Anna,Morrison,M,wendy55@example.com,Estonia,20.724244,10.832926,Volkswagen,Arteon,40000,2020-09-08 01:02:10,
Mary,Jones,M,crystalschultz@example.net,Netherlands Antilles,-4.479114,-78.432267,BMW,X3,43000,2012-03-18 17:28:01,
Terry,Leblanc,F,nicholas35@example.com,Uganda,58.3922855,114.453689,Ferrari,Roma,222000,2018-11-23 00:43:06,
Sydney,Rush,M,bennettjillian@example.net,Morocco,-37.1553655,-63.778759,Honda,Fit,19000,2024-06-13 18:08:42,
Erika,Gonzales,F,evanswilliam@example.org,French Polynesia,58.700553,132.327898,Ford,Transit,38000,2019-01-14 03:55:55,
Bethany,Morris,F,oalvarez@example.net,Mongolia,-50.795675,-41.997772,Audi,R8,143000,2012-12-12 12:03:53,
Colleen,Bennett,M,christina80@example.com,Kyrgyz Republic,45.727828,4.797257,Porsche,718 Cayman,61000,2018-09-17 15:59:46,
Maria,Smith,F,bjimenez@example.org,India,85.8350305,53.889961,Toyota,Prius,25000,2008-05-09 02:23:20,
Morgan,Copeland,M,melindacoleman@example.com,Jersey,30.953641,26.322168,Toyota,Corolla,20000,2014-12-04 00:05:09,
Jessica,Porter,M,taragarcia@example.com,Solomon Islands,6.979930,-61.969625,Ferrari,Daytona SP3,2200000,2020-04-08 21:42:58,
Catherine,Mccarty,M,jennifer52@example.net,Papua New Guinea,-47.256559,-54.579603,Audi,R8,143000,2018-09-15 02:21:23,
Dawn,Wright,F,larachristian@example.net,Jordan,42.114095,-159.436436,Volkswagen,ID.4,41000,2010-08-27 21:04:53,
Erica,Bender,M,ubranch@example.org,Sudan,38.211636,-53.438248,BMW,M3,70000,2018-10-12 21:02:28,
Tracy,Figueroa,F,lisajackson@example.com,Vanuatu,-59.8232355,-164.872640,Honda,Insight,26000,2021-04-01 15:36:53,
Ashley,Ferguson,M,balljustin@example.com,Saint Lucia,-29.6751565,-164.701165,Porsche,Cayenne Coupe,77000,2023-12-11 01:09:34,
Jennifer,Jones,M,steven78@example.net,Czech Republic,26.076419,-31.719477,Ferrari,812 GTS,364000,2014-10-04 20:17:01,2019-05-11 04:10:56
Jamie,Sampson,F,andrewsreginald@example.com,Bolivia,-61.9874795,15.813330,Tesla,Model X Plaid,119000,2022-05-25 12:38:30,
Sarah,Wang,M,michael77@example.org,Norway,-32.1745355,-104.300856,Ferrari,Daytona SP3,2200000,2011-01-11 23:48:52,
Renee,Wilson,M,berrymelanie@example.org,Libyan Arab Jamahiriya,2.2729895,-44.819391,Porsche,Cayenne Coupe,77000,2021-01-21 01:51:53,
Sherry,Davis,F,kimberlyestes@example.net,Cambodia,87.0842805,-44.307138,Porsche,Macan,54000,2009-04-01 04:07:03,
Tracy,Allen,F,suzanne65@example.net,Moldova,5.740922,-96.716616,Ford,Mach-E,44000,2021-11-14 06:12:16,
Kelly,Wagner,M,jared52@example.net,Burundi,16.096511,-28.733043,Ford,Transit,38000,2021-03-15 09:03:32,2023-10-11 22:19:59
Amanda,Dawson,F,russellmegan@example.org,Macao,33.8259755,130.403171,Audi,R8,143000,2008-03-03 22:24:26,
Misty,Bryant,F,amy65@example.com,Libyan Arab Jamahiriya,-68.551064,-169.220841,Tesla,Model 3 Performance,55000,2013-12-11 09:46:24,
Teresa,Logan,F,calvin50@example.org,Northern Mariana Islands,12.9429365,-7.136668,Ford,Edge,34000,2023-07-12 01:42:17,
Sheila,Taylor,M,monicapeterson@example.org,Croatia,-18.8535365,37.147356,Toyota,Avalon,36000,2012-07-02 01:30:52,
Tiffany,Ruiz,F,dosborne@example.com,Andorra,35.1859475,60.765477,Toyota,Prius,25000,2021-07-31 10:43:55,
Jordan,Rose,M,caitlinfields@example.org,Zambia,-43.206959,172.558152,Porsche,718 Cayman,61000,2020-01-17 11:35:56,
Lacey,Bryant,F,cindy03@example.net,Bouvet Island (Bouvetoya),10.2847665,-158.375954,Honda,Insight,26000,2014-12-29 17:37:49,
Marilyn,West,F,courtney18@example.com,Denmark,-65.669155,-1.378247,Porsche,Panamera,88000,2022-11-13 11:41:19,
Betty,Bell,M,john69@example.org,American Samoa,-20.1935085,-29.656166,Porsche,718 Cayman,61000,2019-08-27 15:26:25,
Kathleen,Tucker,F,dramirez@example.com,Libyan Arab Jamahiriya,8.6160225,108.198882,Mercedes-Benz,AMG GT,92000,2017-04-04 19:57:33,
Vanessa,Baker,M,kswanson@example.net,Sao Tome and Principe,84.5756725,17.960770,Audi,A3,35000,2013-03-01 22:22:49,
Andrea,Roberson,F,terry53@example.com,Hungary,9.036922,-88.524281,BMW,X7,74000,2010-08-02 22:19:01,
